nr_ssRsrp,hardware_power_full,nrStatus,downlink_Mbps,LTE_RSRP,nr_ssSinr,hardware_power,software_power,Timestamp,uplink_Mbps
-103,9221.93562,CONNECTED,1227.2228539999999,-88,7,6882.93562,9183.1621,1181.027,0.9635100000000001
-103,9229.247220000001,CONNECTED,1004.521516,-91,5,6908.24722,7790.922,999.7460000000001,0.899668
-103,9247.06544,CONNECTED,1134.371559,-85,7,6908.06544,8544.2935,1315.1129999999998,1.037194
-103,9264.578940000001,CONNECTED,1022.211981,-57,7,6943.57894,9346.509,676.035,0.797093
-103,9533.36592,CONNECTED,832.377605,-89,6,7194.36592,8445.1264,1217.9360000000001,0.913583
-103,9631.89322,CONNECTED,832.931835,-61,6,7310.89322,8149.491,661.0160000000001,0.629632
-103,9682.1903,CONNECTED,1773.8779769999999,-88,6,7343.1903,8860.6272,1215.933,1.3655680000000001
-103,9682.30098,CONNECTED,1470.983254,-87,5,7343.30098,8745.856,1216.933,1.208015
-103,9899.293520000001,CONNECTED,2163.838631,-86,8,7560.29352,9589.0298,1331.138,1.561182
-103,9904.413279999999,CONNECTED,2237.779394,-85,8,7565.41328,9802.0314,1332.14,1.6037860000000002
-103,9916.61102,CONNECTED,1091.424125,-87,4,7577.61102,8721.9118,1328.131,0.8308760000000001
-102,5200.39048,CONNECTED,87.37875600000001,-81,4,2879.39048,7028.8968,1172.945,0.21248000000000003
-102,5383.3665200000005,CONNECTED,187.39222,-61,12,3062.36652,5494.5126,237.83700000000002,0.46807299999999996
-102,5475.8859,CONNECTED,43.57135,-86,10,3154.8859,5862.215999999999,1005.584,0.180384
-102,5682.56498,CONNECTED,143.89948600000002,-75,9,3361.5649799999997,5164.8312,397.70599999999996,0.37535999999999997
-102,5686.9432799999995,CONNECTED,82.35720400000001,-77,12,3365.9432799999995,5650.638000000001,468.916,0.292873
-102,5690.22814,CONNECTED,165.53593500000002,-77,10,3369.2281399999997,5922.1568,869.541,0.30694099999999996
-102,5698.24698,CONNECTED,181.77348899999998,-82,5,3377.24698,5901.7302,364.79400000000004,0.333095
-102,5700.43512,CONNECTED,34.781357,-82,4,3379.43512,5652.342,874.3580000000001,0.18499000000000002
-102,5701.23354,CONNECTED,75.528439,-86,6,3380.2335399999997,6382.9504,1076.599,0.273568
-102,5718.6601200000005,CONNECTED,42.639491,-77,6,3397.6601200000005,5742.746999999999,865.3430000000001,0.20996900000000002
-102,5722.85394,CONNECTED,61.001583,-77,8,3383.85394,5482.2018,405.73400000000004,0.255787
-102,5751.05778,CONNECTED,11.299354,-77,6,3430.0577799999996,5585.6024,868.539,0.19278900000000002
-102,5765.36006,CONNECTED,125.495811,-79,7,3444.36006,5553.7653,371.681,0.308128
-102,5806.5442,CONNECTED,0.527925,-70,9,3474.8129,5511.4876,347.55699999999996,54.509001
-102,5810.92392,CONNECTED,282.467826,-65,8,3489.92392,5719.8240000000005,357.73900000000003,0.479944
-102,5812.052320000001,CONNECTED,0.5528270000000001,-71,9,3480.3210200000003,6079.1097,344.55400000000003,59.62807900000001
-102,5814.05044,CONNECTED,11.828478,-78,4,3493.05044,5465.1727,867.5360000000001,0.173198
-102,5818.94142,CONNECTED,75.22466700000001,-77,9,3479.94142,5559.7308,404.73199999999997,0.263801
-102,5844.223120000001,CONNECTED,0.56594,-77,6,3512.49182,5832.4025,352.565,60.786413
-102,5851.67914,CONNECTED,0.60895,-76,8,3519.94784,5666.6102,353.56699999999995,60.045559999999995
-102,5860.50842,CONNECTED,69.737725,-74,11,3521.50842,5761.6668,407.736,0.30502399999999996
-102,5861.57644,CONNECTED,152.56219299999998,-65,10,3540.57644,5178.496,356.73800000000006,0.399014
-102,5871.4307,CONNECTED,0.680859,-76,11,3539.6994,5827.9517,359.57599999999996,63.097436
-102,5881.9362200000005,CONNECTED,0.5585399999999999,-70,9,3550.20492,5333.3369999999995,348.56,59.15482900000001
-102,5892.29982,CONNECTED,0.473095,-70,9,3560.5685200000003,5757.1098,354.57,63.998162
-102,5922.7786,CONNECTED,164.670241,-68,12,3601.7786,5625.0117,376.73,0.46115200000000006
-102,5938.07724,CONNECTED,0.50256,-76,10,3606.3459399999997,5566.8381,358.574,61.96001
-102,5954.8954,CONNECTED,0.6118680000000001,-70,8,3623.1641,5783.8146,357.57300000000004,63.051301
-102,5958.22572,CONNECTED,0.531648,-70,8,3626.4944200000004,5681.8115,346.55699999999996,58.777148
-102,5958.6875,CONNECTED,312.58292,-81,7,3637.6875,6518.385,860.3380000000001,0.5178159999999999
-102,5967.02832,CONNECTED,325.95840499999997,-79,8,3646.0283200000003,7483.314,1232.005,0.41823999999999995
-102,5967.77228,CONNECTED,0.563819,-71,12,3636.0409799999998,5428.8633,373.598,65.398225
-102,5985.99774,CONNECTED,0.5286270000000001,-62,7,3646.99774,5932.331999999999,223.332,57.160704
-102,5997.4769799999995,CONNECTED,0.431005,-69,3,3665.7456799999995,6006.9054,350.56199999999995,57.558856999999996
-102,6009.37272,CONNECTED,0.5997279999999999,-70,8,3677.6414200000004,5589.0921,356.57099999999997,65.670381
-102,6028.89134,CONNECTED,321.93845699999997,-75,6,3707.8913399999997,5819.9375,367.665,0.6914239999999999
-102,6054.59614,CONNECTED,0.6563760000000001,-70,7,3722.8648399999997,5811.8838,345.55699999999996,65.963787
-102,6068.74336,CONNECTED,0.5192829999999999,-68,11,3737.01206,5873.9433,366.587,62.117499
-102,6070.63762,CONNECTED,1.164499,-58,6,3731.6376200000004,5756.8896,203.31,73.692665
-102,6091.09548,CONNECTED,0.764007,-72,10,3759.3641799999996,6008.58,374.6,73.078643
-102,6100.506920000001,CONNECTED,0.544499,-69,7,3768.7756200000003,6182.5321,351.564,60.129265000000004
-102,6134.34324,CONNECTED,0.717542,-62,6,3795.3432399999997,6110.37,294.403,71.48854
-102,6148.93334,CONNECTED,0.519748,-78,1,3904.372056,5925.5234,386.676,54.584554000000004
-102,6149.1173,CONNECTED,25.058119,-75,6,3828.1173,6026.139,863.341,0.18576600000000001
-102,6150.05242,CONNECTED,0.664175,-70,8,3811.0524200000004,6100.0877,347.454,64.70396
-102,6150.45392,CONNECTED,0.6069439999999999,-71,11,3811.4539200000004,5988.045,396.534,65.939327
-102,6163.21002,CONNECTED,0.793493,-70,12,3824.2100200000004,6050.89,333.481,66.071675
-102,6164.68322,CONNECTED,0.605301,-66,7,3825.6832200000003,5771.8585,335.43800000000005,63.420642
-102,6165.70166,CONNECTED,0.863142,-71,7,3826.70166,5815.0975,335.483,63.158075
-102,6168.148120000001,CONNECTED,445.89613899999995,-77,10,3847.1481200000003,6622.6552,870.5419999999999,0.420496
-102,6182.88086,CONNECTED,0.6764,-67,12,3843.88086,6290.9359,330.435,65.73461
-102,6190.332920000001,CONNECTED,0.670374,-71,9,3851.3329200000003,6298.3619,337.441,68.842381
-102,6202.3558,CONNECTED,0.528943,-74,7,3863.3558,5950.34,361.49199999999996,66.506677
-102,6208.3842,CONNECTED,0.655884,-67,9,3869.3842,6287.5942,332.436,66.35556899999999
-102,6209.58082,CONNECTED,0.62608,-57,8,3870.58082,5873.571999999999,949.148,59.850338
-102,6215.42948,CONNECTED,0.63232,-67,5,3876.42948,6117.1675,340.445,66.14495600000001
-102,6216.09254,CONNECTED,0.648767,-65,10,3877.0925399999996,6385.46,953.154,65.05504599999999
-102,6218.91702,CONNECTED,0.737984,-72,12,3734.875133,5723.298000000001,401.621,70.977312
-102,6221.48406,CONNECTED,0.7267520000000001,-53,10,3882.48406,6217.7387,992.176,69.674976
-102,6223.047479999999,CONNECTED,0.774147,-71,12,3884.0474799999997,6031.52,334.48199999999997,64.77034499999999
-102,6226.2478200000005,CONNECTED,0.857376,-70,10,3742.2059329999997,5623.5528,400.621,72.268226
-102,6231.04998,CONNECTED,0.628576,-71,7,3892.04998,6176.9468,336.441,62.512791
-102,6232.0358,CONNECTED,0.648392,-76,8,3900.3045,6130.6061,360.57800000000003,65.889569
-102,6242.14626,CONNECTED,0.62192,-72,7,3903.14626,6014.2368,367.481,65.19676700000001
-102,6251.1154799999995,CONNECTED,0.7500479999999999,-71,7,3912.1154799999995,5999.8575,336.48400000000004,62.946239
-102,6278.0929399999995,CONNECTED,0.7323149999999999,-73,10,3939.09294,5906.3345,344.49699999999996,59.613151
-102,6280.95248,CONNECTED,0.830126,-72,11,3941.95248,6075.090999999999,357.51599999999996,69.28653800000001
-102,6283.711179999999,CONNECTED,0.6413449999999999,-65,6,3944.71118,5999.18,954.1560000000001,64.328552
-102,6289.6462,CONNECTED,0.839591,-71,9,3805.6043130000003,5782.9968,399.61800000000005,70.877531
-102,6303.94484,CONNECTED,0.6794479999999999,-73,13,3964.9448399999997,6120.9434,357.465,66.266901
-102,6307.03212,CONNECTED,548.118709,-77,6,3986.0321200000003,7516.5978,1012.69,0.458991
-102,6312.74654,CONNECTED,0.503524,-57,6,3981.0152399999997,6113.2137,935.2639999999999,59.881896999999995
-102,6319.2596,CONNECTED,0.51465,-72,14,3980.2596,6002.0795,377.51,61.302741000000005
-102,6319.84366,CONNECTED,0.679682,-75,13,3980.84366,5694.045,399.538,67.363372
-102,6325.7976,CONNECTED,0.515206,-71,7,3986.7976,6093.885,397.534,62.947599
-102,6346.40294,CONNECTED,0.436064,-56,0,3915.7994840000006,6173.6325,66.229,26.696070000000002
-102,6361.83134,CONNECTED,0.659706,-73,11,4022.8313399999997,6579.3728,375.48900000000003,66.478284
-102,6365.637839999999,CONNECTED,0.57649,-57,9,4033.90654,5986.0636,930.257,49.512196
-102,6368.63962,CONNECTED,0.688278,-69,9,4124.078336,6178.9312,933.385,47.342076
-102,6377.816720000001,CONNECTED,0.740592,-70,13,3893.774833,5743.0153,396.61300000000006,69.148106
-102,6379.9349600000005,CONNECTED,0.745209,-71,8,4040.93496,6114.251,349.455,68.696004
-102,6380.7729,CONNECTED,0.8544639999999999,-72,11,3896.731013,5513.0544,402.621,70.531777
-102,6389.341579999999,CONNECTED,0.800817,-74,10,4050.34158,5890.9385,380.533,67.175505
-102,6389.51254,CONNECTED,0.705441,-64,6,4057.78124,6348.9789,949.278,63.360418
-102,6390.12952,CONNECTED,0.736921,-68,6,4051.1295200000004,5962.33,371.523,64.891835
-102,6393.6066200000005,CONNECTED,0.591383,-57,7,4061.87532,6097.6443,931.258,53.684881000000004
-102,6393.777120000001,CONNECTED,0.609056,-67,8,3909.735233,5673.8864,302.528,44.713527
-102,6399.1282,CONNECTED,0.472366,-64,6,4067.3969,5820.7314,948.2760000000001,58.24157099999999
-102,6406.72112,CONNECTED,0.5133439999999999,-77,8,4067.72112,6610.79,385.499,65.676575
-102,6411.94366,CONNECTED,0.614976,-60,7,4080.21236,6400.5062,947.2760000000001,62.969088
-102,6419.3817,CONNECTED,0.462848,-52,8,4080.3817,6021.9822,991.176,59.507616000000006
-102,6422.20052,CONNECTED,0.55237,-75,13,4083.2005200000003,6217.206999999999,387.546,54.873679
-102,6427.8391,CONNECTED,0.472365,-59,8,4096.1078,6564.3556,927.253,50.313148
-102,6440.3802,CONNECTED,0.7286050000000001,-72,10,4101.3802,6450.224,372.525,63.980279
-102,6444.0747200000005,CONNECTED,0.7550399999999999,-73,11,3960.0328329999998,5802.6492,419.64099999999996,69.43507199999999
-102,6449.13898,CONNECTED,0.582248,-57,8,4110.13898,6206.121999999999,948.145,60.779652
-102,6451.64796,CONNECTED,130.425612,-78,10,4130.64796,6159.938,377.69,0.368746
-102,6458.83812,CONNECTED,0.522986,-73,10,3974.796233,5794.1208,420.64099999999996,65.897033
-102,6462.0603200000005,CONNECTED,0.5976600000000001,-63,9,4130.32902,6753.0419,950.28,54.616451
-102,6473.150979999999,CONNECTED,0.838569,-72,6,4134.150979999999,5873.153,373.527,64.898718
-102,6476.829879999999,CONNECTED,79.353536,-61,11,4155.829879999999,5565.3545,236.83700000000002,0.303264
-102,6478.536779999999,CONNECTED,0.635945,-56,7,4146.80548,6208.1129,929.2560000000001,60.413827000000005
-102,6480.99822,CONNECTED,0.42258900000000005,-71,6,4141.99822,5962.1519,378.51199999999994,60.340438
-102,6492.16714,CONNECTED,104.006592,-72,7,4171.16714,5873.1816,734.115,0.167516
-102,6493.65124,CONNECTED,0.7606539999999999,-67,10,4009.6093530000003,5811.1776,403.621,69.286112
-102,6495.788479999999,CONNECTED,0.779151,-71,9,4156.788479999999,6611.5025,337.485,61.387243000000005
-102,6495.95996,CONNECTED,0.712918,-74,8,4156.95996,6398.6315,379.531,63.106175
-102,6503.73616,CONNECTED,0.6400710000000001,-62,11,4172.00486,6048.448,221.392,74.818955
-102,6505.03014,CONNECTED,0.709123,-60,7,4173.2988399999995,5966.7872,946.275,58.024762
-102,6514.96996,CONNECTED,0.381635,-77,8,4270.408676,6286.71,848.279,29.032452000000003
-102,6541.277620000001,CONNECTED,0.8566020000000001,-69,9,4110.674164,5828.8677,331.62199999999996,72.68220600000001
-102,6541.855479999999,CONNECTED,199.571268,-78,8,4220.855479999999,6141.5631,376.68800000000005,0.371202
-102,6543.100079999999,CONNECTED,787.728247,-77,9,4222.100079999999,7760.2688,836.336,0.584324
-102,6549.6446,CONNECTED,0.599534,-59,4,4119.041144,5980.4844,295.57599999999996,62.511287
-102,6554.069820000001,CONNECTED,1.033715,-61,16,4215.069820000001,6246.0815,816.995,90.836073
-102,6556.79936,CONNECTED,0.877805,-68,11,4217.79936,5797.6105,358.517,68.87203199999999
-102,6568.08048,CONNECTED,0.5782079999999999,-66,8,4229.08048,6495.159000000001,201.305,71.507896
-102,6584.20322,CONNECTED,0.7975800000000001,-66,2,4245.20322,6280.8132,202.30599999999998,63.716122
-102,6590.9959,CONNECTED,0.489987,-63,5,4259.2646,6175.4913,951.2810000000001,58.567353000000004
-102,6595.0208,CONNECTED,0.586041,-72,8,4350.459516,6005.0380000000005,932.3839999999999,37.485077000000004
-102,6599.161679999999,CONNECTED,388.06322,-68,0,4278.161679999999,7667.5571,798.255,0.42539099999999996
-102,6605.70834,CONNECTED,0.38090799999999997,-77,6,4361.147056,6367.816999999999,849.28,29.094781
-102,6611.01934,CONNECTED,0.439938,-95,0,4126.977453,5907.1362,65.205,24.821754000000002
-102,6614.1213,CONNECTED,0.375008,-71,10,4130.079413,6003.5817,971.28,23.134263
-102,6624.17818,CONNECTED,0.44719200000000003,-77,8,4379.616896,6162.0273,862.297,30.585534999999997
-102,6633.26048,CONNECTED,0.786537,-75,11,4149.218593,6213.1248,421.64300000000003,67.812271
-102,6636.36,CONNECTED,0.689728,-72,8,4205.756544,5864.3109,353.64599999999996,66.22492199999999
-102,6648.8736,CONNECTED,0.438446,-59,-2,4309.8736,6699.5341,289.41,55.980653000000004
-102,6649.4254200000005,CONNECTED,0.357146,-80,6,4404.864136,6375.1035,857.29,30.206865000000004
-102,6650.2903,CONNECTED,0.455162,-72,11,4405.729015999999,6429.1486,355.625,63.430243000000004
-102,6652.02528,CONNECTED,166.336141,-66,9,4313.02528,6816.5198,375.69,0.353731
-102,6676.17014,CONNECTED,0.51213,-65,8,4192.128253,5545.2824,807.1089999999999,32.118463
-102,6679.00238,CONNECTED,160.050772,-79,9,4358.00238,6555.184,353.731,0.41016199999999997
-102,6681.16256,CONNECTED,0.7762560000000001,-68,6,4250.559104,6078.4101,336.63,68.441859
-102,6684.170120000001,CONNECTED,133.278884,-77,9,4363.170120000001,6076.5978,347.63800000000003,0.234112
-102,6684.38804,CONNECTED,0.7148979999999999,-70,11,4253.784584,5829.981,332.62300000000005,68.567279
-102,6688.53192,CONNECTED,0.7467199999999999,-70,11,4257.928464,6191.8128,333.625,70.794526
-102,6689.49726,CONNECTED,732.554995,-76,-4,4368.49726,6363.6785,302.938,0.61985
-102,6690.1468,CONNECTED,0.840567,-68,10,4259.543344,6314.4396,334.625,72.470698
-102,6693.19294,CONNECTED,0.595817,-79,8,4448.6316560000005,6690.043000000001,855.285,34.466433
-102,6695.21358,CONNECTED,517.599626,-77,5,4374.21358,7195.9179,865.5319999999999,0.48865200000000003
-102,6697.72498,CONNECTED,337.237615,-60,6,4376.72498,5958.4973,234.47,0.33857800000000005
-102,6704.63576,CONNECTED,0.782913,-68,11,4274.032304,5991.804,335.62800000000004,69.211907
-102,6706.04032,CONNECTED,0.446403,-76,5,4461.479036,6615.909000000001,854.284,28.875574
-102,6711.53428,CONNECTED,0.50602,-79,9,4466.972996,6314.602,856.288,35.548434
-102,6717.758379999999,CONNECTED,430.83558600000003,-85,11,4396.758379999999,6298.4824,871.544,0.47402
-102,6718.83388,CONNECTED,0.806048,-73,11,4288.230424,5804.0955,361.653,72.00547399999999
-102,6723.852379999999,CONNECTED,0.551405,-73,8,4239.810493,6114.9228,805.1080000000001,33.396526
-102,6724.135440000001,CONNECTED,0.570336,-70,6,4240.093553,6214.6924,810.115,34.112734
-102,6730.38644,CONNECTED,0.660266,-57,8,4398.65514,6292.2618,928.255,64.09294399999999
-102,6739.1631,CONNECTED,0.9931540000000001,-70,7,4308.559644,6110.0046,337.63,72.096262
-102,6747.290779999999,CONNECTED,182.546178,-81,9,4426.290779999999,6480.451,352.67,0.5283800000000001
-102,6756.091240000001,CONNECTED,329.740117,-68,6,4435.09124,6279.8223,362.793,0.36688000000000004
-102,6757.65628,CONNECTED,498.699637,-62,3,4436.65628,6432.9156,247.53599999999997,0.42966899999999997
-102,6758.691459999999,CONNECTED,565.552321,-76,8,4437.69146,7208.3665,918.982,0.69376
-102,6759.83932,CONNECTED,0.44665200000000005,-68,12,4275.797433,6074.3268,782.082,27.749447999999997
-102,6764.901959999999,CONNECTED,113.725095,-74,11,4443.90196,6209.3248,379.773,0.324052
-102,6768.2329,CONNECTED,0.376241,-77,6,4523.671616,6377.1145,864.299,28.564172999999997
-102,6779.3092799999995,CONNECTED,0.751494,-71,8,4348.705824000001,5993.2908,360.652,67.057406
-102,6779.77792,CONNECTED,0.434496,-64,4,4295.736033,6292.8208,806.1089999999999,25.981631
-102,6780.06054,CONNECTED,308.799738,-65,8,4459.0605399999995,6425.6024,252.49400000000003,0.346418
-102,6786.416040000001,CONNECTED,131.73889,-79,8,4465.41604,6518.3814,362.658,0.332357
-102,6789.566540000001,CONNECTED,141.574534,-84,7,4468.56654,6562.9833,351.668,0.48081199999999996
-102,6791.018620000001,CONNECTED,528.679625,-85,8,4470.018620000001,6782.944,752.291,0.600489
-102,6791.22464,CONNECTED,0.612768,-64,4,4307.182753,6008.704000000001,348.566,59.07351
-102,6805.69542,CONNECTED,751.22094,-73,11,4484.69542,6618.7194,380.721,0.8203940000000001
-102,6811.9736,CONNECTED,712.5476639999999,-76,9,4490.9736,6896.254,323.642,0.632757
-102,6821.07674,CONNECTED,0.5713699999999999,-72,7,4576.515456,6735.0164,351.62,67.26495600000001
-102,6823.266740000001,CONNECTED,0.720545,-70,8,4392.663284,5908.5432,354.64599999999996,64.618669
-102,6825.95658,CONNECTED,0.52482,-72,13,4581.395296,6639.8493,350.61800000000005,66.848057
-102,6826.847559999999,CONNECTED,174.063762,-67,9,4505.84756,6845.904,354.73800000000006,0.41763199999999995
-102,6832.07626,CONNECTED,127.018396,-71,11,4511.07626,6673.47,427.841,0.39632
-102,6832.632159999999,CONNECTED,349.74379,-66,9,4511.63216,6664.448,236.47799999999998,0.39905999999999997
-102,6834.2854,CONNECTED,72.102428,-72,10,4495.2854,6503.0604,401.73,0.329728
-102,6839.1030599999995,CONNECTED,139.13666899999998,-70,11,4518.10306,6419.4357,426.837,0.440184
-102,6849.8387,CONNECTED,0.464132,-71,12,4510.8387,6420.7385,344.475,66.791834
-102,6855.13734,CONNECTED,0.520033,-71,8,4360.294887,6303.1608,387.62300000000005,65.134795
-102,6857.4189,CONNECTED,0.340904,-78,9,4426.815444,6157.411999999999,855.2919999999999,25.735318
-102,6859.086440000001,CONNECTED,147.11568,-77,9,4538.08644,6977.3373,348.63800000000003,0.346123
-102,6860.7208,CONNECTED,131.893281,-78,8,4539.7208,6095.3435,356.708,0.303136
-102,6862.49886,CONNECTED,457.699075,-66,-6,4541.49886,6396.1086,289.564,0.5234
-102,6871.27894,CONNECTED,0.445421,-72,8,4532.27894,6279.6555,346.477,64.030373
-102,6873.9114,CONNECTED,0.38896,-78,7,4443.307944,6279.6684,854.291,27.292354
-102,6874.41252,CONNECTED,0.436384,-72,8,4535.41252,6611.5295,345.477,65.356708
-102,6874.916859999999,CONNECTED,553.590875,-62,7,4553.91686,6157.9449,248.53799999999998,0.455296
-102,6879.353859999999,CONNECTED,0.712715,-70,11,4448.750404,6262.0299,358.649,67.738547
-102,6879.8071,CONNECTED,0.418912,-74,5,4449.203644,6093.8684,853.291,28.011646000000002
-102,6886.8238599999995,CONNECTED,456.873835,-63,10,4565.82386,6700.2738,275.561,0.40566399999999997
-102,6902.590440000001,CONNECTED,528.596311,-59,7,4581.59044,6295.8852,179.39,0.538848
-102,6908.6093,CONNECTED,0.516178,-71,11,4569.6093,6750.054,342.471,63.464721
-102,6914.6988,CONNECTED,0.589093,-77,10,4484.095343999999,6025.7403,372.666,65.395169
-102,6915.94168,CONNECTED,387.885005,-66,11,4594.94168,7151.6983,354.705,0.513609
-102,6938.5084400000005,CONNECTED,639.10059,-78,6,4617.50844,7089.1926,862.803,0.568616
-102,6954.454059999999,CONNECTED,0.664768,-64,9,4523.850604,6358.5552,220.447,67.23024000000001
-102,6960.4468,CONNECTED,99.201959,-91,9,4639.4468,6793.9257,374.69599999999997,0.361127
-102,6966.37272,CONNECTED,591.769619,-71,12,4645.37272,7370.8942,457.89099999999996,0.657381
-102,6967.90248,CONNECTED,273.361148,-76,10,4646.90248,6308.9826,371.642,0.329173
-102,6970.26864,CONNECTED,96.112403,-73,10,4649.26864,6315.335999999999,383.726,0.193297
-102,6971.87738,CONNECTED,0.40460799999999997,-68,3,4727.3160960000005,6533.5732,361.634,59.439071
-102,6980.3379,CONNECTED,105.72313999999999,-75,9,4641.3379,6661.0032,420.75199999999995,0.440047
-102,6981.1905400000005,CONNECTED,311.612155,-67,8,4660.19054,6787.5469,233.47400000000002,0.37458
-102,6982.1533,CONNECTED,124.738657,-69,8,4661.1533,6690.7643,363.66,0.47510399999999997
